review_id,product_id,review
9392,475,할인을 크게 해서 넘 좋습니다! 마침 다 떨어져갔는데ㅎㅎ
9393,475,늘쓰는 제품이요 세일감사 너무촉촉 기름지지않고
9394,475,너무너무 좋아요. 최고 최고 최고 최고 최고 최고 최고 최고 최고 최고 최고 최고.
9395,475,예전 백화점에서 부터 만족해서 꾸준히 1년넘게 피부싸이클링할때 이용
9396,475,펌핑이 편하고 쏵 스며드니 좋아요
9397,475,엄청 빠른 배송 감사합니다. 
9398,475,잘 사용하고 있어요 촉촉해요
9399,475,세일 할 때마다 열심히 쟁여둔다
9400,475,촉촉하고 좋습니다.
9401,475,항상 믿고 애용하는 제품입니다.
9402,475,뷰컬패 할인받고 득템해서 구매했어요! 오래전부터 사용하는 크리니크 상품 좋은건 인정합니다 금액이...사악하죠 ㅠㅠ 백화점 구매만 가능했을때는 정말 더 비싸게 구매했었는데 요즘은 정말 편한세상이네요  컬리덕분에 백화점 구매가 보다 얼마나 저렴하게 구매한건지...득템한 기분입니다! 사은품들까지 정확하게 모두 배송이 되었구요 점심쯤 주문결제하였는데 저녁먹고 나니 배송완료 메세지가 와있네요 ㅎㅎㅎ 백화점 구매가로 하면 상품 두개...? 정도밖에 구매못하는 금액으로 몇개를 받은건지!!! ㅎㅎㅎ 푸짐하게 잘 받아보았습니다!  이벤트해서 할인 많이할때 쟁여두세욧!!! ㅎㅎㅎ
9403,476,자극없고 산뜻해요. 조금 건조하긴해요. ㅠㅠ 
9404,476,좋은 상품 감사합니다 종종 구매하고 있어요
9405,476,무향이라 좋아요. ㅋ
9406,476,꾸덕하지 않고 맑은 편의 제형이라 부드럽게 발려요.
9407,476,기한 아주 넉넉 유세린은 클린징 사용만 해봤는데 부드럽게 발리고 건성피부에 수분라인 크림도 괜찮은 편
9408,476,후기 보고 구매했어요.  건조한 피부에 도움이 되면 좋겠네요
9409,476,자주 구매하는 제품이에요 무향 순하고 보습에 좋아요
9410,476,우레아 리치리페어크림이 더 좋다고는 하던데 리페어 크림 부터 써보려고 합니다. 흡수 잘 되내요.
9411,476,저쓰려고 샀더니 어머니가 가져가심. 그래서 하나 더 구매합니다. 유세린 필러크림 너무 괜찮아서 이 브랜드에 신뢰가 팍팍가구요. 저는 보통의 피부인데 또 아무거나는 간지러워서 못바르는 예민한 피부기도 합니다. 이 크림은 가볍고 촉촉하고 무향이에요. 끈적함 없고 당기지도 않아서 추천
9412,476,단종도ㅣ면 유세린 찾아감
9413,476,최강기초 끝없이 사용
9414,476,찬바람 한 줄기 불어 보습위해 주문했어요  좋아요
9415,476,촉촉하고 피부결이 좋아짐
9416,476,척처함이 떨어지네요. 아주 가벼운 로션
9417,476,몇번을 쓰는지.. 바디까지 이게 최고
9418,476,이상하네요 원래 쓰던것보다 꾸덕함이 없어요 
9419,476,좋아요 근데 비싸지만 세일할때ㅜ구입해야햐
9420,476,반투명한 아주 약간은 묽은 제형이네요 잘 스며들고 촉촉해요 번들거림없어요
9421,476,후기가 좋아 주문했어요 속건조에 좋길 바라요
9422,476,목같은데 바르기 좋은거 같아요
9423,477,효과가 있는거 같기도 
9424,477,계속 이용중인데 저는  패치가  너무 편하고 좋아요. 
9425,477,그래도 낫겠거니 하고 써요 ㅎ
9426,477,기미걱정에 주문했어요 유통기한 넉넉하고 쓰기편하고 좋아요 근데 왜사은품은 안주시나요? 눈씻고 찾아봐도없네요ㅜㅜ 샘플써보고 싶은데 보내주세요ㅜㅜ
9427,477,효과가 있는지는 잘 모르겠어요
9428,477,사용하기 편합니다 아직 효과는 ㅠ
9429,477,세일할때 삿어요 겨울에 쓰기 좋아요
9430,477,바다수영을좋아해서.. 외국휴양지나 바닷가 갓다오면  눈에뛰게 올라오는 기미때문에..  한번씩 엠플을썼엇는데.. 컬리로 장보다 보니  데일리로 매일쓰기편하게 요게있더라구요!  ㅎㅎ 씻고나서 탁붙이고 머리말리면서 할거하면 팩처럼붙이기좋고..ㅎ 요즘 건조해져서 이런거찾앗는데  기미에좋아서 삿어요!!!!! 예전에쓰던 엠플이 들어간거같아서 효과 기대해봅니다!!!!  할인도해서 좋앗는데 사은품으로 팩도 2개나 같이보내주고 일석이조 너무좋네요 원래 트러블 잘올라오는 피부라 화장품 함부로 잘 못쓰는데 요거 트러블도안올라오고 좋습니다!! 다쓰면 재구매 의사 백프로예요!
9431,477,좋아보여서 주문했어요
9432,477,"16년생 딸, 22년생 아들 키우는 91년생 간호사맘 까맣지만 요철 잡티는 비교적 적은 아주 건조한 건성피부입니닷  여러번 타사이트서도 구매했던 앰플 패드, ㅅㅋㅍㄷ 당근패드, ㄱㄷ ㅂㅌㅆ 청귤패드, ㄷㅌㅈ 필링패드 이것저것 써봤는데 이게 브라이트닝은 몰라도 다음날 피부결 개선에는 탁월하여 재구매 했습니당ㅋㅋ  탁 얹어놓고 약 1 2분 뒤 슥슥 닦아내고  또 건조하여 그 뒤에 에센스 에멀전 아이크림 크림 바르는데 앰플 충분하여 다쓸때까지  마르지 않고 촉촉하네욤ㅋㅋ"
9433,477,뚜껑에 집게가 붙어있어서 실용적이고 피부도 촉촉해 지는 것이 아주 맘에 들어요 재구매각!!
9434,477,패드 두툼하고 좋습니다 매일 하고 있어요 효과가 있으면 좋겠어요 
9435,477,잡티 부위 붙이기 간단해서 좋아요
9436,477,앰보싱이 있어요. 미백효과가 있길 기대합니다.
9437,477,토너 패드만 썼을 뿐인데 에센스를 바른 것 같은 무게감이 있어요. 
9438,477,여기꺼별로안좋아하능데함사보게된
9439,477,꾸준히 사용하고 있어요
9440,477,후기보고 주문해봅니다  처음 쓰는 제품입니다  야외 할동이 많아저 구입했어요  잘 쓰겠습니다 
9441,477,너무 끈적. 효과도 모를
9442,477,기미관리를 위해서 구매
9443,478,진정에 좋다고 해서 평도 거의 좋고 믿고 구매했는데 처음 썼을때 담날 아침에 뾰루지 12개?나길래 적응하는건가하고 3일을 썼는데 계속 더 올라와서 중단했어요ㅠㅠㅠ 맞는분들이 쓰시면 좋으실거같아용
9444,478,민감성 피부에 여드름 가라앉는데 도움많이 줍니다
9445,478,"원래 사용하던 제품인데, 여행갈때 미니사이즈 쳥겨가려고 구매했습니다."
9446,478,요즘 쓰는 앰플예민한 제 피부에 잘 맞아요
9447,478,민감성 피부인데 저는 잘 맞아요
9448,478,잘 쓰고 있어요 만족합니다
9449,478,비플레인 시카테롤 라인이 잘 맞아서 재구매했어요.
9450,478,앰플  좋은 가격에 잘 구입했어요 
9451,478,건성이라 앰플은 필수인데 끈적이지도 않고 잘 스며들고 건조해지지도 않는 딱 찾던 제형이예요. 너무 만족만족. 
9452,478,순하고 괜찮아요   
9453,478,쭉 사용중인 앰플이에요! 순하고좋아요
9454,478,진정되는 지는 잘 모르겠는데 이후로 트러블은 하나도 안났습니다!
9455,478,순해서 잘 쓰고 있습니다
9456,478,트러블 올라온 곳에 사용해요
9457,478,뾰루지가 올라온다고 해서 주문해요 좀 가라 앉으라고요
9458,478,후기 좋아서 써보고 싶었어요111
9459,478,시카테롤 앰플 순해서 좋아요
9460,478,스킨이 좋아서 이것도 사보았어요
9461,478,후기가 좋아서 샀는데 촉촉하고 좋아요
9462,478,제 피부에 잘 맞아서 계속 재구매중 입니다.
9463,479,요즘 많이 건조해져서 사봤어요
9464,479,촉촉하고 좋습니다 
9465,479,보습이 잘 되는 편
9466,479,좋아요촉촉하고잘스며들었습니다또살예정이구오편하게사용가능해요굿 좋은 회사
9467,479,극세사 시트라 밀착력 좋고 흡수가 잘되요.
9468,479,고보습!!! 짱좋음!!!
9469,479,컬리에서 다음날 바로 받을 수 있어서 좋네요
9470,479,환절기라 구매했어요
9471,479,건성인데 보습에 필요해서 선택했어요. 
9472,479,촉촏하고 보습 잘 돼요
9473,479,셀을한참한것처럼해놨지만비싸쥬
9474,479,건조해진 피부에 보습감주기 딱 좋은 팩이네요 노랑노랑 이뻐요
9475,479,촉촉하고 화장도 잘먹어서 좋아요
9476,479,음 보습마스크 좋아요
9477,479,한번써보고 너무좋아재구매!!! 보습최고
9478,479,쫀쫀하니 보습좋아요
9479,479,순해서 비플레인 제품 잘 쓰는 거 같아요
9480,479,보습이 잘 됩니다 ㅡ
9481,479,촉촉하고 좋아요 ㅡ
9482,479,데일리용으로 가볍게 쓰기 좋아요
9483,480,운전을 하다 보니 왼쪽 뺨에 기미가 짙어져요.  효가가 있을까? 반신반의하면서 구입했지요.  기미가 옅어짐을 느껴요.  세일을 하길래 얼른 구입했답니다.  두 병 사용하면 더 맑아 지겠지요? 밤에 바르면 효과가 더 좋다고 해서 밤에만 바릅니다.  세일 좀 많이 했음 좋겠네요. 
9484,480,주사앰플 써보고 좋아서 구매합니다
9485,480,피부톤도 맑아지고 기미도 흐려지는게 보여서 큰용량으로  구매했어요 감사합니다  일일특가 요청 드립니다 
9486,480,이거 쓰고 남편이 화이트닝 효과를 제대로 봤어요 그래서 쭉 사고있는 제품 10미리 넘 금방 써소 30미리 삽니다
9487,480,소문듣고 한동안 사용했을때 피부톤도 밝아지고 기미도 살짝 옅어지는것 같았는데 중지하고 가을햇볕 마구마구 돌아다녔더니 또 올라오는거같아 구매합니다  촉촉하게 발라주고 기미패치 같이 사용하면 더 효과있어요
9488,480,기미가 생겨 써보는데 아직은
9489,480,친구가 추천해서 쓰고 있는데 효과가 조금씩 나타나는것 같아요
9490,480,얼굴에 기미 주근깨가 옅어진다고 해서  구입했습니다   효과가 있으면 계속 사용할 생각입니다 
9491,480,바라는 느낌은 쫀득하구요. 꾸준히 발라봐야 할 것 같아요
9492,480,아들이 사줬어요 더 써봐야 알거 같아요 기미가 약해지길
9493,480,비싸지만 재구매합니다. 
9494,480,일일.특가로  2개째 쓰고 있어서 저렴하길래 하나 더  구매했어요 기미가 없어지고 옅어지고 하지는 않네요 관리 한다 생각으로  쓰고 있어요
9495,480,다른곳이 더 저렴하네요 음 아쉽
9496,480,기미앰플이라고해서 매일밤 바릅니다
9497,480,효과를 아직 느끼지는 못하지만 꾸준히 사용 중이예요
9498,480,일주일 써봤는데 이게 좋은건지 아닌건지 잘 모르겠어요...조금더 사용해볼게요..
9499,480,egf 좋던데 이지듀 아직 안써봤어요 
9500,480,열심히 바르고 있어요 아직 드라마틱한효과는 모르겠어요
9501,480,후기보고 쓰는데 일단 발림성이랑 흡수는 좋고 기미가 옅어지는 효과는 좀 지켜보려구요
9502,480,좋다고 소문나서 기대하며 구매합니다. 열심히 발라볼께요
9503,481,컬리에 세포랩이 런칭되어 판매된다고해서 바로 구입했습니다. 다른곳보다 저렴하게 사서 너무 좋아요. 쓰고싶었던 제품이라 너무 만족합니다. 다음엔 큰 용량으로 다시 구입하려구요 얼굴에 광이나고 건조함이  없어진거같아요. 꾸준히 써보려구요. 컬리에서 구매하니 배송도 빠르고 너무 좋아요. 용량이 작은거라 휴대하기도 편하고 너무 좋으네요. 다른홈쇼핑보다 더 저렴하네요. 광고도 많이하고 방송도 많이 나와서 유명한 제품인데 확실한 변화를 느끼면 좋겠어요. 숍도 사은품으로 주어 너무 좋아요. 세안할때 쓰는중인데 얼굴이 맑아지는 느낌이고 모공도 줄어드는거같아요
9504,481,컬리에도 세포랩이보는순간 사야겠다는 생각에 구매부터하고 자세히 보니 후기 이벤트도 있네요. 굿굿 이제품 쓰면 확실히 얼굴이 맑아지는게 느껴져요.냄새는 좀 꾸리하지만 참을만해요.쓰다보면 적응도 되고..비싸서 콸콸쓰지는 못하지만 한 두번정도만 레이어드해서 발라주면 건조함이 완화돼요.마스크팩도 구성에 있어서 요건 중요한날 자기전에 하려고 아껴두고 있음요.ㅎ전 세포랩 만족합니다
9505,481,언니의 소개로 알게되었는데 세포랩을 쓰면서 피부가 탄력이 생기고 화장도 잘 되는 것 같아요.   두어달 사용했습니다. 마침 세포랩이 떨어져 사려고 했는데 컬리에서도 판매한다고 하여 냉큼 구매했네요.  155ml 2개라 마음도 넉넉해지네요.  좋은 제품 꾸준히 팔아주세요!! 행사도 자주해주시고요. 
9506,481,우와넘 놀랐어요 샘플인줄ㅎ
9507,481,오 호 마켓컬리서 젤 싸요 ㅎ 감사합니다 잘 쓰고있어요 
9508,481,"특가하는 날 아침에 하나샀다가 밤에 온 걸 바르고 잤는데 아침에 얼굴이 딴딴해지는 신기한 경험을 해서 다음날 3개 샀다가 오늘 큰 걸로 샀어요.  시술이 아니고서야 즉각적인 효과를 나타내는 화장품은 없는데 이건 좀 놀랍네요. 최고가 수입 화장품을 써봐도 그냥 피부가 편안하다는 정도지 이렇게 금새 눈에 띄게 달라지는 경험은 처음입니다.  우선 30ml 용량으로 아침 저녁 하루 2번, 3번씩 레이어링하면서 쓰니 딱 나흘 쓰더라구요. 항상 남편이 출근하기 전 컬리박스를 뜯어서 물건들을 식탁에 올려두고 나가는데 이틀 연속으로 이걸 뜯은 남편이 왜 자꾸 샘플을 사냐고 할 정도로 30ml가 작긴 작습니다ㅎ  암튼 향에 무척 예민해서 예전부터 1도 쓸 생각없었는데티비만 틀면 나오는 쇼호스트의 들이붓는 쇼를 보고 후기들을 보니 냄새에 대한 혹평들이 일색이라, 오줌에 걸레 냄새까지.. 효과를 기대한 게 아니라 어떤 냄새길래 화장품에서 걸레 냄새가 난다는 걸까하고 너무 궁금해서 하루 특가 만 원을 투자했었지요.  첫날밤 첫번째 발랐을 땐 청주 냄새가 납니다. 두번째부터 꼬릿한 냄새가 올라옵니다. 세번째 레이어링할 때는 역합니다.  아.. 이거 못 쓰겠네 만 원 버렸다 이래서 그런 후기들이 많았구나..  근데 다음날 아침 세수를 하는데 얼굴이 딴딴한 거예요. 어? 이게 뭐지?? 하고 아침에 숨을 참으며 세 번 또 발랐습니다ㅎ 2번째 레이어링할 때부터 숨을 참고금새 흡수되어 다행 3번 바르고 흡수되자마자 재빠르게 향이 강한 스킨 에센스를 발라주니 냄새는 사라집니다.  이틀째도 계속 얼굴이 딴딴한 게 이어지고 사흘째부턴 숨을 안 참아도 될 정도로 냄새가 역하지가 않습니다. 이것도 신기한 일이죠. 그리고 얼굴빛이 살짝 환해진 걸 느꼈어요. 나흘째는 화장이 쫙 너무 잘 먹습니다. 이것도 신기  30ml 한 병을 다 쓰고 난 후기 간단 요약 1.얼굴이 딴딴해짐이게 치밀도란 건가? 2.얼굴빛이 환해짐 3.화장이 잘 먹음  아직 모공 축소의 효과는 없지만 비싼 클리닉이나 고가의 마사지기, 최고가 화장품도 이런 빠른 효과는 없었으니 꾸준히 써보려고 합니다. 3번의 레이어링이 귀찮게 여겨질 수 있는데 금방 흡수가 되어 시간이 걸리거나 귀찮다는 느낌은 전혀 없었습니다. 전 귀차니스트이니 확실히 말씀드릴 수 있습니다ㅎ 50대 중반의 제가 별별 화장품 다 써보고 이런 신세계를 경험하게 되어 시간 내서 거짓없이 정확하게 쓴 후기이니 꼭 한 번 써보실 것을 권해드립니다. 중요한 건 꼭 3번을 레이어링해야 한다는 겁니다. 한 번만 발랐을 땐 그냥 스킨 바른 것 처럼 건조합니다. 2번째부터 건조함은 사라지고 3번째엔 무겁지 않은 묵직함?이 느껴집니다. 그리고나서 기존 스킨케어를 하시면 됩니다.  피부가 너무 얇아 탄력이 없어 늘 에스테틱을 다니는 51세 여동생에게 혹시 이거 써봤냐고 전화를 했는데 큰 거 2병이나 발라도 전혀 효과가 없었다고 하더라구요. 그래서 한 번에 3번씩 발랐냐고 물었더니 스킨처럼 한 번씩만 발랐다고해서 제가 막 설명을 해줬죠. 3번이라고 3번!ㅎ 이렇게 뭘 좋다고 하는 언니가 아닌데 다시 한 번 써봐야겠다고 하더라구요.  부디 이 후기를 보시는 분들도 저와 동일한 효과를 보셔서 우리 모두 건강하고 예쁘게 동안으로 살아갔으면 좋겠습니다  참고로 저는 쇼호스트의 시연처럼 들이붓지 않고 스킨 바르듯이 손바닥에 덜어 찹찹찹 발랐습니다. 그후 스킨인에센스, 세럼낮, 아이크림, 영양크림 순으로 발랐구요.  마지막 크림 바를 땐 쫙쫙쫙하는 손의 느낌을 받습니다"
9509,481,특가 때 하나 사고 괜찮아서 3개 더 샀어요.
9510,481,본품사고 여행용으로 하나 샀어요
9511,481,이걸 발라서 그런가 겨울철 피부 당김이 줄었어요. 그런데 냄새는 극악이네요. 고양이 오줌냄새 같은 향입니다.
9512,481,세포랩 구매하려고 알아보던 중 마켓컬리에서 이벤트까지 하길래 믿고  바로 구매했어요 이전부터 쓰던거라 효능은 이미 알고 있던대로 건조한 상태의 피부를 촉촉하게 만들어줍니다 기본이 탄탄해지는 느낌이랄까요 냄새 불호 얘기도 있지만 바를때만 잠시 쿰쿰하고 금새 사라져요 계속 바르다보면 익숙해지기때문에 큰 문제는 되지 않아요  개인적으로  대용량보다 작은 사이즈가 더 실용성 있는것 같아요 가격도 컬리에서 하는 행사와 쿠폰 이용해서  혜택받으면 더 이득이라서 저는 멤버십혜택이랑  쿠폰 잘 사용해서 다 떨어지면  그때 또 사려구요  사이즈 참고하시라고 사진 남깁니다
9513,481,유명하고 인기있다고 무조건 신뢰하는 성격이 아니어서 그동안 수많은 홈쇼핑 프로에 판매했었어도 구매하지않았거든요 이번에 꽤 저렴한 가격에 이정도 양이면 실패여도 괜찮겠지하는 맘으로 구매했습니다  대 반 전 이네요  듬뿍듬뿍 뿌려 발라서인진 모르겠지만 며칠새 전체적으로 톤이 균일해졌고 속광뿐 아니라 종일 건조함이 사라진듯합니다블프때 30ml두개샀다가 늠 좋아서 네개 추가구매한건데 정품용량 구매할 의사 충분합니다  좋은가격으로 계속 판매해 주세요 컬리
9514,481,이틀전 소용량 먼저 사용해보고 바로 대용량 구매했습니다. 나이가 들면서 뭘 발라도 표가 안나서 슬펐는데 오래간만에 돈 쓴 티가 나는 마음에 드는 화장품을 찾았어요  그리고 후기를 쓰는 지금도 소용량 4개 세트 구매 완료 했습니다. 친구들한테 나눠주기에도 부담이 없을 것 같아서요  우선 향은 s2 화장품을 썼을때 맡아봤던 효모 같은 향이 났고 가볍고 산뜻해요. 그렇다고 겨울에 사용하기 부족하지 않고 바르고 나면 묵직한 느낌도 들어요. 여러번 레이어드 해서 바르면 좋다길래 얼굴 볼 위주로 사용했더니 늘어난 모공은 확실히 잡아주는 느낌도 듭니다. 당분간은 계속 찾게 되는 화장품이 될거같아요!
9515,481,"하루사용 만으로 이렇게 드라마틱한 에센스는 처음입니다. 많은 화장품을 사용해봤지만, 저녁에 바르고 아침에 일어났는데 피부톤 자체가 밝아져서 놀랐어요. 꾸준히 사용해봐야겠어요!!!"
9516,481,요즘 얼굴 건조하고 빨갛게 올라오고 간지럽고 문제가 많았는데 얼굴 보드랍고 안정화되고 있어요 ㅎㅎ세타필 샘플이랑 사이즈가
9517,481,일일특가라 궁금해 시험삼아 사서 사용해 보니 좋아요 건성피부인데 수분이 채워지는 느낌이네요 후기에  냄새 말이 많던데 쿰쿰한 누룩냄새같은 향이 나는데 정체가 효소라니 감당되는 부분이고 잔향이 오래가지 않아요 또 구입하고 싶어요
9518,481,세일이라 구매해 봤는데 향기는 독특 하지만 발림성은 좋으네요.
9519,481,좋아요 궁금해서 사고싶었던 제품인데 좋은 가격에 잘 샀어요. 몇일 썼는데 피부가 좋아지는 느낌이에요. 좋아요.
9520,481,진짜 좋은 에센스 발견!!! 모공도 피부결 좋아져요 세일때 마구 쟁길걸 아쉬워요 
9521,481,후기보고 세일 기회이길래 사봤는데 만족합니다. 
9522,481,건강한 피부 바탕을 만든다는 설명에 구매했어요 좋은 효과 기대해봅니다
9523,482,"저는 여름만 되면 까맣게 타기보다 빨갛게 익는 하얀피부인데요 얼굴피부는 특히나 더 얇아서 볼부분이 자주 불타올라요 ㅠㅠ 그게 항상 스트레스라 기능성 화장품보다는 자극없이 진정시켜주는 스킨케어 제품을 주로 구입하는편이라 엘의 카렌듈라 스킨을 오래사용했어요   화장솜에 듬뿍 올려서 팩하듯 올려두는데 손에덜어쓰는거보다는 훨씬 사용량이 많아져서 너무 금방사라지는거에요 .... _ㅜ 가격이 있다보니 제 사용량이 부담되더라구요   그러다가 작년에 원씽이란 브랜드를 알게되었고 저렴한 가격에 성분도 괜찮아보여서 이것저것 써보던 중에  카렌듈라 제품이 있는걸 알게되고 바로 구매해봤는데 타 브랜드에 비해선 약간 묽은 느낌은 있지만 가격대비 양도많고 용량도 선택할수 있어서 너무 맘에 들었어요 거기다 이번에 컬리에서 할인까지 해줘서 진짜 저렴하게 대용량을 구매했네요     지금 사용하고 있는 원씽 다른제품들이랑 같이 찍어보았구요 미스트 공병에 카렌듈라 추출물 90 넣구 원씽 호호바 오일 스포이드로 1번 풀로 짜서 넣고 나이아신마이드 분말? 두스푼 정도 넣어서 세수하자마자  자극받았을때마다 수시로 뿌려주고 있는데 원액만 발랐을때보다 건조하지 않으면서 피부가 진정이 되요   손에덜어서 쓰면 손에 있는 열이 또 얼굴에 흡수가 되니까  이렇게 쓰는게 훨씬 좋더라구요, 원액 병을 너무 자주 열었다 닫았다 하지 않아도 되서 공기접촉도 줄어들고 이것보다 작은공병에 똑같은 비율로 넣어서 미스트를 만들어두니 휴대하기도 좋구요  여름에 많이 쓰는 알로에 제품들은 끈적이고 금방날아가버려서 저는 이렇게 사용하는게 자극받은 피부에 제일 좋은것 같아요    여름마다 촌년병 걸리는 제피부가 좀 환해지고 따가운것까지 진정시켜줘서 너무너무 만족해요 플라스틱 말고 리필형으로 더 큰용량 만들어주신다면 무조건 살게요 !! 정말 원씽은 불필요한것들은 모두 제거하고 기본에 충실한 양심적인 브랜드 인것같아요  환경도 좀 더 생각해서 제품 생산해주시면 더 충성할게요 좋은제품 만들어주셔서 감사합니다 "
9524,482,꾸준히 잘 쓰고 있어요. 가격대비 좋고 키 카렌듈라 쓰다가 쓰고 있는데 큰 차이 못느끼겠습니다! 그래서 아낌없이 쓰고 있어요!! 할인할때 사면 더 좋아요. 가성비 좋습니다!!! 추천
9525,482,기존 독도토너 다 쓰고 헤어라인에 여드름 올라와서...!! 티트리 할까 카렌듈라 할까 고민하다가 예전에 카렌듈라 효과 좋았던게 생각나서 주문!! 지금 며칠 써봤는데 생리전인데도 NO뾰루지!!! 완전 맘에들어요
9526,482,샤워 후에 솜에 적셔서 볼과 이마를 진정시켜줍니다. 
9527,482,타사 카렌듈라토너 쓰다가 바꿔봤더니 좋아서 이것으로 갈아탔네요 효과도 같은거 같은데 가격차이가 많이나니 .. 얼굴에 나던 트러블도 많이 줄었어요
9528,482,원씽 제품 자주 이용하는데요 이건 처음이에요 좋길 ㅎ
9529,482,원씽 믿고씁니다 성분이 단순해서
9530,482,다른 제품도 써보고싶네요
9531,482,귀여운 사은품에 할인쿠폰까지 적용해서 너무 잘 구매한 것 같아요.
9532,482,순해서 좋네요 기본닥토하기 좋아요
9533,482,원씽 스킨중에 젤 좋아요
9534,482,성분이 좋아서 구입했어요.
9535,482,너무 가볍고 좋아요. 
9536,482,순한 것 같아요 트러블에 효과 있길
9537,482,무난해요 꽃잎은 없다
9538,482,국화꽃잎 화장수가 유명하고 인기가 많던데 궁금해서 믿고 좋아하는 브랜드인 원씽것으로 시험삼아 사봐요
9539,482,사춘기 딸아이가 사용하기 순해서 구입했어요.
9540,482,그냥 무난하게 쓰면 될듯
9541,482,진정효과있어서 재주문했어요 계속 주문할듯 해요
9542,482,카렌듈라 자극적이지 않고 좋아요
9543,483,본품은  유통기한이  일년 남았네여
9544,483,"저 많은박스 중 하나에 담겨져 있었어요.  그런데 이게 정품인지 의심이 될 정도로 종이봉투에 담아 있더라고요. 어떤 것은 모퉁이가 찌그러져서 선물용 구입으로는 어렵겠습니다.   달바 스프레이와 비슷한 개념의 에센스로 사용 전에 병째 흔들어서 오일와 화장수가 섞이게 하여 바릅니다.  달바는 스프레이라 편한대 이건 일반 토너 유리병입니다.   가운데에 있는 하얀 기둥 같은 건 무슨 역할을 하는지 궁금합니다.   예상치 못한 사은품! 컬리 뷰티 에코백.  좀 많이 안 이뻐서 못 들고 다닐 듯.  랑콤이든 기타 명품 화장품들은 파우치주기 보다 가격을 저렴하게 판매했으면 합니다.   저는 파우치 너무 많아서 처치 곤란하네요  랑콤, 아르마니, 시슬리 등등등 파우치는 필요하신 분을 위해 선택사항으로 하였으면 해요"
9545,483,몇십만원을 구입했는데 샘플이 단 하나도 오지 않았다. 헐. . 
9546,483,10월 달에 할인할 때 샀는데 이번에 할인 폭이 더 커서 어차피 늘 쓰는 제품이라 쟁여놓습니다. 세안 후 바로 바르면 촉촉하게 스며드는 감촉이 너무 좋아 꾸준히 사용 중입니다
9547,483,데일리로 쓰기 무척좋아요
9548,483,라이브특가로 저렴하게 구매했어요
9549,483,만족해서 재구매 합니다
9550,483,시어머니께서 저 쓰는거 사용해보시고는 너무 좋다고 주문해달라셔서 했어요 와 사은품 빵빵하게 갔더라고요 아침에 문앞에 배송되니 너무 좋아하시고 쿠폰쓰고 포인트 쓰고 싸게 사드려서 며느리 어깨도 으쓱 컬리만세에용
9551,483,오일층이 있지만 오일리한 느낌 없이 흡수 빠르고 산뜻해요 꾸준히 써보게요 냄새는 별롭니다 발효 화장품 특유의 쿰쿰한 냄새가 있어요
9552,483,재재구매 입니다 너무 좋아요 
9553,483,오일성분이 있어도 흔들어주면 거의 물과 같은 액상으로 되어 바르면 바로 흡수되어 건성인 피부를 촉촉한 피부를 만들어 주네요. 추가구성이 있어서 가성비가 좋으네요
9554,483,더블 트리트먼트 에센스라 해서 약간 끈적한 느낌일거라 예상했는데 그냥 스킨인데요
9555,483,스킨 샀는데 샘플로 크림 같은게 왔어요. 그게 엄청 좋더라고요. 그거 사서 발라야 겠어요
9556,483,랑콤 썬크림 아이크림 계속 구매하고 있어요.  품질도 가격도 모두 만족해요.
9557,483,샘플주신거 써보고 좋아서 구매함 좋음
9558,483,백화점에서 사서 쓰는데 컬리에서 사니 좋네요
9559,483,믿고 쓰는 제품 할인가로 구매했습니다
9560,483,상품 뜯지고 않았는데 30 할인 행사하다니... 기분나빠요!!!
9561,483,정품 양과 동량인 사은품이 있어서 좋은 가격에 구매했습니다.
9562,483,촉촉하고 좋아용 ㅎ
9563,484,오일링이 좋아 머리 엉킴이 없네요 향은 바를때는 있지만 지속력은 오래가지 안네요
9564,484,바르면 부들부들해져요
9565,484,한꺼번에 너무 많이 바르지 마세요. 
9566,484,생각보다 괜차나여! 향도은은하고
9567,484,"후기가별로없는데, 너무 괜찮아서 남겨요 가격생각안하더라도 흡수력좋고 모발컨디션이 샵에서 하고나온것같은느낌이에요 성분이좋아서 구매했어요"
9568,484,지속력이 좋아요. 한 번 써 보고 좋아서 추가 주문했어요.
9569,484,단골 미용실에서 이걸 발라주기에 사봤어요. 하루종일 지속력 짱짱하네요. 부스스한 느낌이 싹 사라져요. 크기는 생각보다 작아요.
9570,484,향의 지속력은 없지만 바를때 향이 좋아요 확실히 머리 엉킴이 없긴 합니다
9571,484,요거요거 기대감 없었는데 완전 대만족!!
9572,484,향도 좋구 바르고 난후 푸석한 머리도 촉촉하고 매끄러워요 재구매의사 있습니다
9573,484,향기가 너무 좋아요
9574,485,피부 진정에 좋아요!! 컬리에서 구매할 수 있어서 간편
9575,485,액체형 에센스. 피부가 부들해져요 굳!
9576,485,트러블이 없고 순해서 좋아요. 용량 이 많은게...프리메라 제품들은 좋아 요.
9577,485,프리메라 사보고싶엇는데 컬리에잇길래 겟함 써보고좋으면 재구매 가야지요ㅋㅋ
9578,485,순하고 트러블이 없어서 이것만 써요
9579,485,용량도 커서 딱 좋아요
9580,485,닥토용이나 세안하고 사용해요
9581,485,쌀쌀해지기전까지는 로션 필요없겠어요 무겁지도 가볍지도않고 딱이네요
9582,485,항상 쓰는 제품입니다
9583,485,아침에 일어나니 손끗에 닫 느낌이 달라요
9584,485,촉촉하고 순하고 닥토에 딱이에요
9585,485,늘 사용하눈 재품이에요.
